task_4,task_5,task_6
0.104736328125,0.2608795166015625,1.1876068115234375
0.1503448486328125,0.2119598388671875,1.1510467529296875
0.16162109375,0.2139434814453125,1.24530029296875
0.1410980224609375,0.1493377685546875,1.1533966064453125
0.0861053466796875,0.1457061767578125,1.0786590576171875
0.0883636474609375,0.1510009765625,1.0460205078125
0.1110687255859375,0.1625518798828125,1.1408843994140625
0.113677978515625,0.1403045654296875,1.146514892578125
0.1047515869140625,0.12884521484375,1.0151824951171875
0.119415283203125,0.1180572509765625,1.1463470458984375
0.112152099609375,0.09539794921875,1.0817108154296875
0.1099700927734375,0.1224517822265625,1.026397705078125
0.10638427734375,0.10833740234375,1.0838623046875
0.10919189453125,0.128692626953125,1.06591796875
0.18572998046875,0.1060943603515625,1.101959228515625
0.118682861328125,0.1320953369140625,1.1266632080078125
0.1185150146484375,0.1228790283203125,1.094146728515625
0.2393646240234375,0.1775970458984375,1.0087432861328125
0.0646514892578125,0.2099761962890625,1.0057373046875
0.0636138916015625,0.215576171875,1.033477783203125
0.1137237548828125,0.1782684326171875,1.0287322998046875
0.108154296875,0.177642822265625,1.127655029296875
0.1077117919921875,0.1765899658203125,1.078399658203125
0.1125335693359375,0.148284912109375,1.137237548828125
0.11480712890625,0.1766815185546875,1.11920166015625
0.11236572265625,0.1753692626953125,1.1133270263671875
0.171722412109375,0.17144775390625,1.125274658203125
0.102691650390625,0.1626129150390625,1.1903228759765625
0.1107177734375,0.1857452392578125,1.180572509765625
0.0847015380859375,0.16741943359375,1.5529022216796875
0.1060638427734375,0.1748199462890625,1.1177825927734375
0.108154296875,0.160186767578125,1.211761474609375
0.0840606689453125,0.188507080078125,1.1499481201171875
0.1087188720703125,0.177032470703125,1.0501556396484375
0.1117401123046875,0.15966796875,1.0399932861328125
0.0839080810546875,0.1796112060546875,1.0616912841796875
0.1075592041015625,0.1672210693359375,1.142059326171875
0.11004638671875,0.1471405029296875,1.200439453125
0.08526611328125,0.1589202880859375,1.046234130859375
0.112457275390625,0.1587066650390625,1.1186065673828125
0.1089324951171875,0.1571807861328125,1.10888671875
0.0856781005859375,0.1638641357421875,1.119049072265625
0.10784912109375,0.1976470947265625,1.1097412109375
0.1399383544921875,0.1759490966796875,1.139556884765625
0.110626220703125,0.16253662109375,1.108184814453125
