task_2,task_3,task_4
0.0775146484375,0.0196380615234375,0.0814666748046875
0.1001434326171875,0.0196075439453125,0.087158203125
0.120697021484375,0.023162841796875,0.0931854248046875
0.07696533203125,0.023590087890625,0.0837860107421875
0.10089111328125,0.0191497802734375,0.092620849609375
0.1030731201171875,0.0234222412109375,0.1187744140625
0.073211669921875,0.019622802734375,0.096099853515625
0.0284576416015625,0.018218994140625,0.0869903564453125
0.014678955078125,0.019256591796875,0.1104278564453125
0.021087646484375,0.0,0.095550537109375
0.051483154296875,0.0204620361328125,0.1136016845703125
0.0146942138671875,0.0235137939453125,0.0289459228515625
0.01885986328125,0.0181732177734375,0.018035888671875
0.0157012939453125,0.026214599609375,0.037261962890625
0.0129241943359375,0.0,0.0188140869140625
0.012359619140625,0.0216064453125,0.02178955078125
0.029693603515625,0.023284912109375,0.0189666748046875
0.0235595703125,0.0171356201171875,0.0193939208984375
0.019134521484375,0.0240325927734375,0.0248565673828125
0.0135498046875,0.021514892578125,0.0371551513671875
0.0133209228515625,0.018310546875,0.0235595703125
0.0153656005859375,0.0236053466796875,0.022247314453125
0.0,0.025390625,0.044342041015625
0.030853271484375,0.0218505859375,0.0167388916015625
0.0220794677734375,0.0,0.016876220703125
0.0885772705078125,0.017852783203125,0.0492706298828125
0.10260009765625,0.019805908203125,0.0169525146484375
0.0672607421875,0.0210418701171875,0.01702880859375
0.089752197265625,0.0189666748046875,0.03729248046875
0.105377197265625,0.02069091796875,0.0179290771484375
0.1007232666015625,0.0251007080078125,0.0185089111328125
0.101715087890625,0.1104278564453125,0.018524169921875
0.0903472900390625,0.124847412109375,0.02362060546875
0.0927276611328125,0.0861358642578125,0.028289794921875
0.0845489501953125,0.0785980224609375,0.0216827392578125
0.08447265625,0.0863037109375,0.0159454345703125
0.09808349609375,0.084075927734375,0.0157623291015625
0.0799713134765625,0.08575439453125,0.0189971923828125
0.0782318115234375,0.0819244384765625,0.016265869140625
0.108306884765625,0.0872802734375,0.0184326171875
0.1128082275390625,0.091766357421875,0.019622802734375
0.10302734375,0.02850341796875,0.0186614990234375
0.0786285400390625,0.09027099609375,0.016845703125
0.0135040283203125,0.108734130859375,0.0182952880859375
0.0162200927734375,0.1191864013671875,0.01641845703125
0.0135650634765625,0.0820770263671875,0.0238189697265625
0.0223236083984375,0.094024658203125,0.02392578125
0.0640106201171875,0.1107177734375,0.0161285400390625
0.09747314453125,0.120758056640625,0.0243682861328125
0.068817138671875,0.0842437744140625,0.0268707275390625
0.095916748046875,0.08172607421875,0.0168609619140625
0.0690155029296875,0.08740234375,0.0161285400390625
0.09222412109375,0.1141510009765625,0.020721435546875
0.0861968994140625,0.076568603515625,0.0182037353515625
0.09735107421875,0.1028594970703125,0.0176849365234375
0.0149993896484375,0.112396240234375,0.021331787109375
0.0290374755859375,0.110931396484375,0.01702880859375
0.101226806640625,0.08966064453125,0.01690673828125
0.0745391845703125,0.0829315185546875,0.0246734619140625
0.103515625,0.0875701904296875,0.01666259765625
0.089691162109375,0.08221435546875,0.016510009765625
0.10089111328125,0.0810089111328125,0.02069091796875
0.08514404296875,0.09454345703125,0.036224365234375
0.0708770751953125,0.084564208984375,0.0255279541015625
0.109405517578125,0.1141357421875,0.0284576416015625
0.0713043212890625,0.1240081787109375,0.01605224609375
0.082305908203125,0.1129608154296875,0.01702880859375
0.13287353515625,0.1139984130859375,0.0181884765625
0.131805419921875,0.08343505859375,0.0195159912109375
0.110076904296875,0.09210205078125,0.020050048828125
0.07379150390625,0.08917236328125,0.024261474609375
0.0798492431640625,0.080078125,0.029693603515625
0.019439697265625,0.09320068359375,0.078765869140625
0.06964111328125,0.0960693359375,0.089202880859375
0.09710693359375,0.089263916015625,0.090484619140625
0.10467529296875,0.0864105224609375,0.1130828857421875
0.0689697265625,0.1225738525390625,0.1119537353515625
0.0857086181640625,0.119781494140625,0.093719482421875
0.089935302734375,0.1145477294921875,0.0911102294921875
0.0820465087890625,0.127716064453125,0.0853118896484375
0.10491943359375,0.08935546875,0.0826416015625
0.079437255859375,0.087493896484375,0.0897369384765625
0.1083831787109375,0.0290679931640625,0.086822509765625
0.112945556640625,0.017547607421875,0.09136962890625
0.0814666748046875,0.023651123046875,0.09033203125
0.077056884765625,0.087493896484375,0.1015777587890625
0.100433349609375,0.0922698974609375,0.093292236328125
0.0838165283203125,0.107452392578125,0.082489013671875
0.0807037353515625,0.088287353515625,0.1066741943359375
0.105499267578125,0.0799407958984375,0.084808349609375
0.0724334716796875,0.0162811279296875,0.0870361328125
0.0770721435546875,0.0815582275390625,0.12701416015625
0.0677337646484375,0.111602783203125,0.070587158203125
0.080322265625,0.1272125244140625,0.097900390625
0.0799102783203125,0.1147613525390625,0.0905609130859375
0.111602783203125,0.0943145751953125,0.093170166015625
0.0615997314453125,0.1038665771484375,0.07861328125
0.0987396240234375,0.0830535888671875,0.0864410400390625
0.08612060546875,0.1188507080078125,0.10003662109375
0.102142333984375,0.08856201171875,0.09942626953125
0.075408935546875,0.086181640625,0.086334228515625
0.0675506591796875,0.09869384765625,0.064910888671875
0.0608367919921875,0.0922088623046875,0.06524658203125
0.0951385498046875,0.0951995849609375,0.07086181640625
0.079437255859375,0.09442138671875,0.0830841064453125
0.0903167724609375,0.1085357666015625,0.064971923828125
0.081512451171875,0.1124725341796875,0.0810089111328125
0.0717010498046875,0.097137451171875,0.071136474609375
0.069610595703125,0.1215362548828125,0.100311279296875
0.065338134765625,0.101470947265625,0.084136962890625
0.072967529296875,0.132720947265625,0.073516845703125
0.0744476318359375,0.0947265625,0.066558837890625
0.0423583984375,0.1059722900390625,0.074920654296875
0.0216217041015625,0.110107421875,0.0762176513671875
0.0128631591796875,0.1266937255859375,0.07708740234375
0.0134429931640625,0.1037139892578125,0.0113677978515625
0.0246734619140625,0.071563720703125,0.02130126953125
0.010345458984375,0.07232666015625,0.020904541015625
0.0132293701171875,0.0255584716796875,0.0089569091796875
0.0198516845703125,0.021575927734375,0.0215911865234375
0.010894775390625,0.0872955322265625,0.0676422119140625
0.0094757080078125,0.08648681640625,0.06396484375
0.021575927734375,0.093048095703125,0.08355712890625
0.008636474609375,0.0817108154296875,0.0848541259765625
0.0163726806640625,0.090576171875,0.0768890380859375
0.009613037109375,0.080780029296875,0.066070556640625
0.07098388671875,0.0887298583984375,0.069732666015625
0.0235137939453125,0.090667724609375,0.0789031982421875
0.011962890625,0.0870208740234375,0.0806884765625
0.0088043212890625,0.0933837890625,0.0626983642578125
0.0106658935546875,0.117706298828125,0.0829925537109375
0.0164794921875,0.1135101318359375,0.0814208984375
0.081939697265625,0.113311767578125,0.07562255859375
0.0807647705078125,0.0919647216796875,0.0591278076171875
0.0617828369140625,0.093353271484375,0.0748748779296875
0.0814056396484375,0.0863800048828125,0.077239990234375
0.075653076171875,0.1048126220703125,0.079315185546875
0.0993804931640625,0.117889404296875,0.0652923583984375
0.05426025390625,0.1209259033203125,0.08074951171875
0.084625244140625,0.127899169921875,0.0159759521484375
0.0721588134765625,0.082550048828125,0.010589599609375
0.0931396484375,0.0929412841796875,0.0255126953125
0.0786285400390625,0.11517333984375,0.010345458984375
0.0744476318359375,0.1122894287109375,0.0129852294921875
0.0736541748046875,0.117706298828125,0.0167236328125
0.07421875,0.117279052734375,0.0102081298828125
0.058013916015625,0.0885467529296875,0.0102691650390625
0.0722198486328125,0.0916595458984375,0.0182037353515625
0.068115234375,0.08465576171875,0.0110931396484375
0.086334228515625,0.0931549072265625,0.0158538818359375
0.083740234375,0.123046875,0.0212860107421875
0.0667877197265625,0.1265411376953125,0.016754150390625
0.068328857421875,0.0919189453125,0.01519775390625
0.09661865234375,0.0856781005859375,0.0263824462890625
0.070770263671875,0.108001708984375,0.0095672607421875
0.0748291015625,0.1200408935546875,0.0120849609375
0.080963134765625,0.1113128662109375,0.0222320556640625
0.0586090087890625,0.1259765625,0.009735107421875
0.0271759033203125,0.1270904541015625,0.0115203857421875
0.074432373046875,0.1167144775390625,0.023040771484375
0.0695648193359375,0.0828399658203125,0.008819580078125
0.082275390625,0.111328125,0.0159912109375
0.0662994384765625,0.0373077392578125,0.017913818359375
0.07598876953125,0.0354461669921875,0.01275634765625
0.0825042724609375,0.0,0.0105743408203125
0.0845489501953125,0.1039886474609375,0.0071563720703125
0.067779541015625,0.08563232421875,0.0108489990234375
0.079498291015625,0.130126953125,0.012908935546875
0.08502197265625,0.0855712890625,0.012969970703125
0.068572998046875,0.0859832763671875,0.009857177734375
0.0700836181640625,0.1279754638671875,0.0094451904296875
0.0906219482421875,0.114654541015625,0.013458251953125
0.0662841796875,0.0913543701171875,0.0092926025390625
0.0695343017578125,0.0213165283203125,0.0674896240234375
0.0691070556640625,0.0216217041015625,0.087890625
0.0748748779296875,0.023345947265625,0.0723419189453125
0.073638916015625,0.0179290771484375,0.071044921875
0.070648193359375,0.089691162109375,0.0715484619140625
0.081146240234375,0.092071533203125,0.0691375732421875
0.067962646484375,0.0852203369140625,0.096221923828125
0.085418701171875,0.0941162109375,0.069305419921875
0.0814056396484375,0.089385986328125,0.077728271484375
0.08331298828125,0.083099365234375,0.0758514404296875
0.0661468505859375,0.08941650390625,0.0714874267578125
0.08819580078125,0.09088134765625,0.092010498046875
0.0830078125,0.1165008544921875,0.08251953125
0.090179443359375,0.110626220703125,0.0712738037109375
0.06097412109375,0.116424560546875,0.09112548828125
0.0624237060546875,0.1221466064453125,0.0828094482421875
0.0780792236328125,0.1191253662109375,0.081024169921875
0.0735931396484375,0.0863189697265625,0.0781707763671875
0.09173583984375,0.022918701171875,0.069549560546875
0.077239990234375,0.0156707763671875,0.014923095703125
0.074554443359375,0.0189208984375,0.0121002197265625
0.0196533203125,0.01678466796875,0.017852783203125
0.0155029296875,0.0236358642578125,0.01055908203125
0.0144500732421875,0.090850830078125,0.0116424560546875
0.01214599609375,0.0894927978515625,0.0109100341796875
0.0133819580078125,0.0809783935546875,0.0111236572265625
0.018829345703125,0.090789794921875,0.011810302734375
0.0146942138671875,0.08758544921875,0.010772705078125
0.01043701171875,0.0872955322265625,0.0122528076171875
0.0275726318359375,0.086883544921875,0.0114593505859375
0.011138916015625,0.08624267578125,0.021759033203125
0.011444091796875,0.07354736328125,0.0116424560546875
0.0176544189453125,0.1032257080078125,0.010162353515625
0.0136566162109375,0.0677947998046875,0.011566162109375
0.0154876708984375,0.03009033203125,0.019775390625
0.014404296875,0.097686767578125,0.009765625
0.0116119384765625,0.1076507568359375,0.01171875
0.015411376953125,0.0774688720703125,0.0113677978515625
0.0235137939453125,0.046051025390625,0.0113525390625
0.0116729736328125,0.09100341796875,0.0112152099609375
0.0174713134765625,0.090545654296875,0.0323944091796875
0.0105133056640625,0.1102447509765625,0.0177459716796875
0.0136260986328125,0.0712890625,0.0320892333984375
0.01318359375,0.0950775146484375,0.01177978515625
0.01953125,0.0858917236328125,0.0130767822265625
0.0311279296875,0.1497802734375,0.013458251953125
0.0101318359375,0.138824462890625,0.0110626220703125
0.0130767822265625,0.0721588134765625,0.0122222900390625
0.0133819580078125,0.0585174560546875,0.0562591552734375
0.078521728515625,0.078857421875,0.03485107421875
0.0831298828125,0.08721923828125,0.0133819580078125
0.07879638671875,0.0712432861328125,0.0815277099609375
0.0963134765625,0.070831298828125,0.0918426513671875
0.0743560791015625,0.1094970703125,0.077362060546875
0.0891571044921875,0.09765625,0.081573486328125
0.087310791015625,0.1003875732421875,0.080413818359375
0.07769775390625,0.0808258056640625,0.080322265625
0.07879638671875,0.1008453369140625,0.0812530517578125
0.0782928466796875,0.0725860595703125,0.0720367431640625
0.08056640625,0.1082305908203125,0.0876312255859375
0.0750579833984375,0.094390869140625,0.08197021484375
0.08209228515625,0.0937957763671875,0.0861053466796875
0.077362060546875,0.0912933349609375,0.0765380859375
0.0883331298828125,0.0702362060546875,0.0716400146484375
0.0634765625,0.0942840576171875,0.0777130126953125
0.088409423828125,0.1038818359375,0.0880584716796875
0.087615966796875,0.0186614990234375,0.069091796875
0.082366943359375,0.0123748779296875,0.0843658447265625
0.0722503662109375,0.0232086181640625,0.0709686279296875
0.014678955078125,0.0260009765625,0.0702056884765625
0.0136871337890625,0.027435302734375,0.088775634765625
0.0672607421875,0.0184478759765625,0.069000244140625
0.090362548828125,0.022186279296875,0.083038330078125
0.07269287109375,0.0212554931640625,0.07830810546875
0.100982666015625,0.0816802978515625,0.0841522216796875
0.072052001953125,0.0328369140625,0.0675048828125
0.0923309326171875,0.0834808349609375,0.0759429931640625
0.0774688720703125,0.095306396484375,0.07281494140625
0.0917510986328125,0.094970703125,0.08001708984375
0.0687713623046875,0.08294677734375,0.0742034912109375
0.1063385009765625,0.092437744140625,0.085784912109375
0.0843658447265625,0.093414306640625,0.0208282470703125
0.071502685546875,0.1214752197265625,0.0222625732421875
0.0225067138671875,0.1131744384765625,0.0
0.0784454345703125,0.1081390380859375,0.0136566162109375
0.0909881591796875,0.1233062744140625,0.0144500732421875
0.0739288330078125,0.082366943359375,0.010711669921875
0.1010589599609375,0.1202850341796875,0.011627197265625
0.0948944091796875,0.08966064453125,0.01910400390625
0.0691070556640625,0.0915069580078125,0.01953125
0.0933685302734375,0.09539794921875,0.0358734130859375
0.0689239501953125,0.087188720703125,0.0133209228515625
0.0897979736328125,0.0287017822265625,0.024383544921875
0.07476806640625,0.1047210693359375,0.012420654296875
0.088470458984375,0.1159820556640625,0.01605224609375
0.0713653564453125,0.1172027587890625,0.014739990234375
0.109100341796875,0.10955810546875,0.0193939208984375
0.0657501220703125,0.11810302734375,0.027374267578125
0.09613037109375,0.0827484130859375,0.0146636962890625
0.10394287109375,0.093536376953125,0.014068603515625
0.0661468505859375,0.0863800048828125,0.016143798828125
0.105804443359375,0.0878143310546875,0.0101165771484375
0.0962371826171875,0.092132568359375,0.011993408203125
0.068695068359375,0.092803955078125,0.01800537109375
0.0777435302734375,0.1145477294921875,0.027618408203125
0.0883941650390625,0.1118927001953125,0.02734375
0.08135986328125,0.1140594482421875,0.015228271484375
0.1045379638671875,0.1175537109375,0.015594482421875
0.0907745361328125,0.0861358642578125,0.0156707763671875
0.0960235595703125,0.0853424072265625,0.0118560791015625
0.095855712890625,0.0881195068359375,0.0119476318359375
0.0731201171875,0.090728759765625,0.028594970703125
0.0962982177734375,0.117767333984375,0.1135406494140625
0.1263885498046875,0.1186676025390625,0.0949859619140625
0.0259246826171875,0.095550537109375,0.08966064453125
0.1444091796875,0.0864105224609375,0.088592529296875
0.11474609375,0.0867462158203125,0.0923309326171875
0.1190643310546875,0.1179351806640625,0.0807952880859375
0.029815673828125,0.08770751953125,0.099212646484375
0.026580810546875,0.0838165283203125,0.0886688232421875
0.0,0.116790771484375,0.090057373046875
0.0,0.0832672119140625,0.0291595458984375
0.01849365234375,0.100189208984375,0.0172119140625
0.0216217041015625,0.1098785400390625,0.0166015625
0.01995849609375,0.108367919921875,0.10968017578125
0.0265960693359375,0.094512939453125,0.1158447265625
0.022674560546875,0.11383056640625,0.0847320556640625
0.0,0.109405517578125,0.0853729248046875
0.017852783203125,0.0806427001953125,0.0984649658203125
0.01873779296875,0.1128997802734375,0.02593994140625
0.019989013671875,0.1295928955078125,0.0185394287109375
0.0238800048828125,0.1129913330078125,0.014739990234375
0.025238037109375,0.1113739013671875,0.0178070068359375
0.024993896484375,0.128204345703125,0.0158843994140625
0.01885986328125,0.119384765625,0.01873779296875
0.021270751953125,0.0891265869140625,0.01788330078125
0.0221099853515625,0.0832061767578125,0.0243377685546875
0.02252197265625,0.105621337890625,0.014892578125
0.0178070068359375,0.103485107421875,0.01806640625
0.0,0.0864410400390625,0.015899658203125
0.0189208984375,0.0850830078125,0.0207061767578125
0.02166748046875,0.118682861328125,0.0305633544921875
0.0260467529296875,0.11199951171875,0.025543212890625
0.0189971923828125,0.11572265625,0.017913818359375
0.0218505859375,0.0865936279296875,0.0
0.022918701171875,0.092193603515625,0.0219268798828125
0.0169830322265625,0.08892822265625,0.01690673828125
0.0183868408203125,0.1056365966796875,0.018157958984375
0.017852783203125,0.1142425537109375,0.0197906494140625
0.0186309814453125,0.1189422607421875,0.0203399658203125
0.021148681640625,0.0855712890625,0.01763916015625
0.0,0.1227264404296875,0.0
0.01953125,0.071380615234375,0.02392578125
0.0207672119140625,0.1048736572265625,0.013458251953125
0.01922607421875,0.1106719970703125,0.0
0.0176849365234375,0.072723388671875,0.0203857421875
0.0186920166015625,0.0742645263671875,0.0202484130859375
0.019805908203125,0.019378662109375,0.02008056640625
0.0186767578125,0.0790863037109375,0.09576416015625
0.0272979736328125,0.07794189453125,0.0888671875
0.027557373046875,0.0774993896484375,0.0806121826171875
0.02154541015625,0.1164703369140625,0.088134765625
0.0,0.077392578125,0.0892181396484375
0.018951416015625,0.0850067138671875,0.0877227783203125
0.02215576171875,0.1235809326171875,0.08746337890625
0.0183563232421875,0.1170654296875,0.1114501953125
0.0151519775390625,0.1010284423828125,0.089630126953125
0.0203704833984375,0.082061767578125,0.1091766357421875
0.0852813720703125,0.082916259765625,0.092376708984375
0.0929718017578125,0.090911865234375,0.0873870849609375
0.0809783935546875,0.090179443359375,0.0867462158203125
0.090362548828125,0.0848541259765625,0.092376708984375
0.0834808349609375,0.0874481201171875,0.0884857177734375
0.110748291015625,0.1191864013671875,0.096405029296875
0.128509521484375,0.121826171875,0.0837860107421875
0.021392822265625,0.085968017578125,0.1072998046875
0.0234222412109375,0.0942840576171875,0.095916748046875
0.0255126953125,0.0955657958984375,0.0830535888671875
0.0,0.0855560302734375,0.0811920166015625
0.0180816650390625,0.087188720703125,0.086212158203125
0.12152099609375,0.0857086181640625,0.0853271484375
0.1126708984375,0.087860107421875,0.1317596435546875
0.1211395263671875,0.0928497314453125,0.0808868408203125
0.0906524658203125,0.0792388916015625,0.0786285400390625
0.113800048828125,0.10009765625,0.097564697265625
0.0914306640625,0.085052490234375,0.083160400390625
0.0844268798828125,0.08099365234375,0.0902862548828125
0.08416748046875,0.0936279296875,0.1086273193359375
0.084014892578125,0.08343505859375,0.110992431640625
0.0172119140625,0.09185791015625,0.1289520263671875
0.021331787109375,0.086334228515625,0.087432861328125
0.0191497802734375,0.0867767333984375,0.11907958984375
0.0184326171875,0.0876922607421875,0.0886688232421875
0.0224456787109375,0.1016082763671875,0.065032958984375
0.092193603515625,0.1197357177734375,0.1065673828125
0.084381103515625,0.0932769775390625,0.087738037109375
0.0937652587890625,0.0872650146484375,0.0811767578125
0.0858154296875,0.11480712890625,0.110198974609375
0.0829620361328125,0.124847412109375,0.12066650390625
0.0167999267578125,0.0853271484375,0.0939788818359375
0.0205078125,0.0722198486328125,0.0894927978515625
0.03021240234375,0.0762939453125,0.1109619140625
0.0880126953125,0.1139373779296875,0.1212615966796875
0.0893402099609375,0.0880889892578125,0.098297119140625
0.092803955078125,0.10699462890625,0.0845794677734375
0.09857177734375,0.0742950439453125,0.1145172119140625
0.08587646484375,0.101165771484375,0.118408203125
0.0323944091796875,0.1171112060546875,0.1191558837890625
0.022369384765625,0.09063720703125,0.09417724609375
0.0172882080078125,0.078857421875,0.084625244140625
0.0216217041015625,0.0721588134765625,0.0879974365234375
0.02239990234375,0.10394287109375,0.09185791015625
0.0221405029296875,0.0845184326171875,0.083953857421875
0.018341064453125,0.064910888671875,0.1175689697265625
0.02197265625,0.0633544921875,0.1100006103515625
0.0211181640625,0.1065521240234375,0.1146697998046875
0.01715087890625,0.1002655029296875,0.08740234375
0.0164794921875,0.0895538330078125,0.0830841064453125
0.0192108154296875,0.0624542236328125,0.121795654296875
0.0175018310546875,0.0562896728515625,0.0822906494140625
0.028900146484375,0.085296630859375,0.11480712890625
0.0205841064453125,0.0086517333984375,0.028289794921875
0.0213623046875,0.017578125,0.020050048828125
0.0144805908203125,0.022735595703125,0.0181121826171875
0.0192413330078125,0.018218994140625,0.0821533203125
0.0177154541015625,0.015411376953125,0.0901947021484375
0.0160675048828125,0.0162506103515625,0.0950469970703125
0.0233917236328125,0.0161590576171875,0.0855865478515625
