task_3,task_4,task_5
0.11077880859375,0.0853729248046875,0.172271728515625
0.0843963623046875,0.0869140625,0.181243896484375
0.110931396484375,0.0848846435546875,0.1668243408203125
0.1092071533203125,0.102081298828125,0.17352294921875
0.107086181640625,0.0887908935546875,0.1740875244140625
0.081634521484375,0.087799072265625,0.166961669921875
0.10552978515625,0.090606689453125,0.1552734375
0.0932769775390625,0.0885009765625,0.189544677734375
0.1086578369140625,0.08709716796875,0.1456451416015625
0.112060546875,0.085601806640625,0.17626953125
0.1014862060546875,0.1027374267578125,0.1637115478515625
0.0827484130859375,0.0863037109375,0.1653900146484375
0.102630615234375,0.0896453857421875,0.1549530029296875
0.0828094482421875,0.0870208740234375,0.161895751953125
0.1007537841796875,0.0851287841796875,0.17266845703125
0.0835418701171875,0.0816802978515625,0.173431396484375
0.108428955078125,0.089202880859375,0.1591949462890625
0.1095428466796875,0.0878143310546875,0.194091796875
0.0824737548828125,0.0841217041015625,0.2055206298828125
0.10595703125,0.091644287109375,0.1793975830078125
0.1186981201171875,0.088409423828125,0.172515869140625
0.1096343994140625,0.10113525390625,0.2218780517578125
0.0924072265625,0.0896148681640625,0.226837158203125
0.1088714599609375,0.088897705078125,0.21209716796875
0.0813751220703125,0.0880279541015625,0.1858673095703125
0.103973388671875,0.084503173828125,0.18927001953125
0.0836029052734375,0.070037841796875,0.201080322265625
0.1073455810546875,0.096954345703125,0.2445220947265625
0.109405517578125,0.102935791015625,0.22857666015625
0.08355712890625,0.0891571044921875,0.202239990234375
0.102508544921875,0.091552734375,0.2073974609375
0.084991455078125,0.089569091796875,0.2283782958984375
0.1761016845703125,0.085235595703125,0.224395751953125
0.138671875,0.086273193359375,0.2123565673828125
0.114044189453125,0.0725555419921875,0.1707305908203125
0.0801849365234375,0.09466552734375,0.1870574951171875
0.1076202392578125,0.089080810546875,0.171905517578125
0.110565185546875,0.086578369140625,0.1707305908203125
0.1232757568359375,0.089019775390625,0.1742706298828125
0.106964111328125,0.0858001708984375,0.224700927734375
0.1078338623046875,0.0884857177734375,0.22784423828125
0.1107330322265625,0.0841827392578125,0.2256622314453125
0.08660888671875,0.086151123046875,0.200775146484375
0.114044189453125,0.1014862060546875,0.20623779296875
0.0810089111328125,0.1019287109375,0.22857666015625
0.104248046875,0.08233642578125,0.2089996337890625
0.109039306640625,0.090301513671875,0.2018280029296875
0.08404541015625,0.0696563720703125,0.198822021484375
0.1069183349609375,0.068450927734375,0.198150634765625
0.1090850830078125,0.0683746337890625,0.1993560791015625
0.07928466796875,0.06903076171875,0.171112060546875
0.083648681640625,0.0824737548828125,0.16900634765625
0.1117095947265625,0.0684051513671875,0.2276458740234375
0.0835113525390625,0.079254150390625,0.196502685546875
0.105072021484375,0.0807037353515625,0.2189483642578125
0.0830078125,0.0681304931640625,0.22430419921875
0.10198974609375,0.0810089111328125,0.1889801025390625
0.1102294921875,0.07049560546875,0.1819305419921875
0.1059112548828125,0.0774383544921875,0.2346649169921875
0.10650634765625,0.0817413330078125,0.190826416015625
0.1038055419921875,0.0673675537109375,0.16729736328125
0.1082763671875,0.0790557861328125,0.2264404296875
0.108428955078125,0.0653533935546875,0.1723785400390625
0.10302734375,0.0698089599609375,0.2198333740234375
0.0830078125,0.079437255859375,0.1670074462890625
0.106597900390625,0.0655517578125,0.218475341796875
0.108551025390625,0.0824432373046875,0.2044830322265625
0.096771240234375,0.0677642822265625,0.2022705078125
0.1161956787109375,0.066314697265625,0.1983184814453125
0.084442138671875,0.0807342529296875,0.202178955078125
0.1048126220703125,0.0659027099609375,0.188201904296875
0.09521484375,0.0682220458984375,0.204681396484375
0.107940673828125,0.078765869140625,0.1865997314453125
0.082122802734375,0.067840576171875,0.2102813720703125
0.1085205078125,0.0779266357421875,0.2268524169921875
0.109954833984375,0.081298828125,0.225677490234375
0.0832672119140625,0.0668792724609375,0.2282562255859375
0.10736083984375,0.0802459716796875,0.2122039794921875
0.110137939453125,0.0836944580078125,0.1860809326171875
0.1029815673828125,0.068084716796875,0.19439697265625
0.0807952880859375,0.0674591064453125,0.2055206298828125
0.1083526611328125,0.0827484130859375,0.2098388671875
0.1097259521484375,0.078033447265625,0.1931915283203125
0.1106719970703125,0.0674285888671875,0.2017364501953125
0.08404541015625,0.079193115234375,0.1807708740234375
0.1073150634765625,0.067657470703125,0.1735076904296875
0.0840911865234375,0.06817626953125,0.22796630859375
0.1068267822265625,0.076141357421875,0.189300537109375
0.110076904296875,0.06866455078125,0.2079315185546875
0.0839996337890625,0.066864013671875,0.208160400390625
0.100921630859375,0.07745361328125,0.2378082275390625
0.0845489501953125,0.0813446044921875,0.1945953369140625
0.108428955078125,0.067169189453125,0.2291259765625
0.0833892822265625,0.06683349609375,0.220062255859375
0.0851287841796875,0.081298828125,0.1849822998046875
0.1093902587890625,0.06787109375,0.2288360595703125
0.0839996337890625,0.0671844482421875,0.2024078369140625
0.1019439697265625,0.0817108154296875,0.175323486328125
0.096588134765625,0.0682373046875,0.227081298828125
0.0832366943359375,0.067474365234375,0.189910888671875
0.1016845703125,0.0802459716796875,0.22930908203125
0.1168060302734375,0.0686798095703125,0.2034454345703125
0.110321044921875,0.0844879150390625,0.174591064453125
0.098907470703125,0.0669097900390625,0.229034423828125
0.1224822998046875,0.0790557861328125,0.2061614990234375
0.1102752685546875,0.077178955078125,0.2061767578125
0.0989990234375,0.06866455078125,0.1880035400390625
0.1063690185546875,0.0798797607421875,0.228515625
0.109527587890625,0.067901611328125,0.2149200439453125
0.1048126220703125,0.06768798828125,0.190216064453125
0.1080780029296875,0.068603515625,0.2298126220703125
0.108673095703125,0.06988525390625,0.2135772705078125
0.119140625,0.082489013671875,0.201568603515625
0.10589599609375,0.079254150390625,0.2241973876953125
0.1082763671875,0.08306884765625,0.225799560546875
0.0994415283203125,0.0695343017578125,0.212677001953125
0.0840911865234375,0.08099365234375,0.2091217041015625
0.104278564453125,0.065948486328125,0.1861724853515625
0.09967041015625,0.07879638671875,0.2052764892578125
0.1082305908203125,0.0773773193359375,0.1898193359375
0.1057891845703125,0.067474365234375,0.2003326416015625
0.102386474609375,0.0776824951171875,0.185272216796875
0.0940704345703125,0.0669708251953125,0.17718505859375
0.1035614013671875,0.0701141357421875,0.226593017578125
0.1078033447265625,0.0810699462890625,0.2196502685546875
0.100128173828125,0.06964111328125,0.21710205078125
0.12274169921875,0.0684967041015625,0.2019805908203125
0.1097259521484375,0.0805816650390625,0.1855010986328125
0.11114501953125,0.068023681640625,0.1946868896484375
0.10015869140625,0.0806427001953125,0.2053375244140625
0.1064300537109375,0.066558837890625,0.2029876708984375
0.1003570556640625,0.0684814453125,0.22198486328125
0.1190338134765625,0.0792999267578125,0.1823883056640625
0.1105804443359375,0.0800018310546875,0.206298828125
0.082244873046875,0.0678863525390625,0.1688690185546875
0.1045074462890625,0.0798187255859375,0.20294189453125
0.103668212890625,0.0782928466796875,0.1733551025390625
0.118072509765625,0.0683746337890625,0.227630615234375
0.1027679443359375,0.0786285400390625,0.205108642578125
0.1097869873046875,0.080291748046875,0.293304443359375
0.0933380126953125,0.0683135986328125,0.3254241943359375
0.10955810546875,0.078704833984375,0.2268829345703125
0.08282470703125,0.0811920166015625,0.160888671875
0.102142333984375,0.0670623779296875,0.2068939208984375
0.0985870361328125,0.0806121826171875,0.1753692626953125
0.0998382568359375,0.0648956298828125,0.184661865234375
0.1097869873046875,0.0690460205078125,0.169219970703125
0.099212646484375,0.080963134765625,0.1756134033203125
0.1077423095703125,0.067291259765625,0.19921875
0.1038055419921875,0.0787506103515625,0.18646240234375
0.10284423828125,0.0675506591796875,0.17633056640625
0.1077880859375,0.079498291015625,0.1715087890625
0.106781005859375,0.0814361572265625,0.169586181640625
0.0983734130859375,0.067138671875,0.1764068603515625
0.1089019775390625,0.079010009765625,0.20343017578125
0.1044921875,0.0670166015625,0.1593780517578125
0.1022796630859375,0.068511962890625,0.1709442138671875
0.083465576171875,0.0791168212890625,0.1527099609375
0.1019134521484375,0.08184814453125,0.191375732421875
0.0919647216796875,0.0665283203125,0.1727142333984375
0.1094207763671875,0.081024169921875,0.196197509765625
0.0975189208984375,0.08258056640625,0.1952362060546875
0.1194000244140625,0.067535400390625,0.176849365234375
0.1100311279296875,0.0780487060546875,0.1796417236328125
0.103973388671875,0.08056640625,0.1728363037109375
0.1026763916015625,0.0656585693359375,0.1648712158203125
0.0999755859375,0.0809173583984375,0.2020416259765625
0.1070556640625,0.0821533203125,0.1903533935546875
0.1078033447265625,0.068084716796875,0.1467132568359375
0.1033782958984375,0.0806121826171875,0.1920013427734375
0.1043243408203125,0.0672454833984375,0.1801605224609375
0.09722900390625,0.066375732421875,0.17724609375
0.1192169189453125,0.078521728515625,0.194732666015625
0.11126708984375,0.081756591796875,0.1488800048828125
0.1009368896484375,0.067352294921875,0.1793975830078125
0.119903564453125,0.0782623291015625,0.187225341796875
0.1096649169921875,0.082305908203125,0.1869049072265625
0.105010986328125,0.067352294921875,0.1939239501953125
0.1106109619140625,0.08331298828125,0.1637725830078125
0.1014556884765625,0.07061767578125,0.175506591796875
0.11669921875,0.080047607421875,0.1778717041015625
0.1096954345703125,0.0689697265625,0.1826171875
0.0837249755859375,0.0830230712890625,0.1864013671875
0.100799560546875,0.068267822265625,0.2121734619140625
0.0978240966796875,0.08001708984375,0.147674560546875
0.0833740234375,0.0778656005859375,0.19573974609375
0.101531982421875,0.0675811767578125,0.198577880859375
0.0954437255859375,0.08355712890625,0.1809234619140625
0.0913848876953125,0.064788818359375,0.1644439697265625
0.10455322265625,0.066925048828125,0.1650238037109375
0.109100341796875,0.0832061767578125,0.188690185546875
0.1025390625,0.078704833984375,0.191070556640625
0.1067962646484375,0.0673370361328125,0.1735992431640625
0.10479736328125,0.0826568603515625,0.1756134033203125
0.0995941162109375,0.0796966552734375,0.169189453125
0.0829315185546875,0.068023681640625,0.1789093017578125
0.1027984619140625,0.06707763671875,0.1515045166015625
0.099456787109375,0.078033447265625,0.1728363037109375
0.0934906005859375,0.068450927734375,0.185638427734375
0.10614013671875,0.0686187744140625,0.173095703125
0.1034698486328125,0.07794189453125,0.1729278564453125
0.0833282470703125,0.0702667236328125,0.1660308837890625
0.1031646728515625,0.0813446044921875,0.1720123291015625
0.1002349853515625,0.0693817138671875,0.1713104248046875
0.0968017578125,0.079376220703125,0.19219970703125
0.1065673828125,0.0679931640625,0.1768798828125
0.109039306640625,0.0756988525390625,0.198944091796875
0.0837860107421875,0.0799713134765625,0.190948486328125
0.1038818359375,0.0658111572265625,0.1755218505859375
0.1002044677734375,0.0796356201171875,0.204345703125
0.1063079833984375,0.06640625,0.1860809326171875
0.105224609375,0.0661773681640625,0.17626953125
0.101531982421875,0.082183837890625,0.1652679443359375
0.1009063720703125,0.066070556640625,0.1629638671875
0.1070404052734375,0.0666351318359375,0.164520263671875
0.1034698486328125,0.0814666748046875,0.1650390625
0.10675048828125,0.08203125,0.2046051025390625
0.1052703857421875,0.066009521484375,0.1988067626953125
0.102935791015625,0.0800933837890625,0.152130126953125
0.102386474609375,0.080902099609375,0.17926025390625
0.099395751953125,0.0685272216796875,0.1695709228515625
0.1053466796875,0.0820465087890625,0.163970947265625
0.10858154296875,0.0781402587890625,0.161895751953125
0.110015869140625,0.0667266845703125,0.189453125
0.104461669921875,0.0793914794921875,0.157135009765625
0.107269287109375,0.06768798828125,0.1742401123046875
0.093353271484375,0.0692596435546875,0.1543731689453125
0.0828094482421875,0.0809326171875,0.1915740966796875
0.1082305908203125,0.0663909912109375,0.1568145751953125
0.114105224609375,0.0795745849609375,0.182342529296875
0.101531982421875,0.08233642578125,0.1707916259765625
0.0974884033203125,0.08233642578125,0.19378662109375
0.1196136474609375,0.0820159912109375,0.1562652587890625
0.10626220703125,0.0672454833984375,0.1931915283203125
0.1014556884765625,0.0670623779296875,0.152679443359375
0.09991455078125,0.079925537109375,0.1696929931640625
0.0847320556640625,0.0673828125,0.1971435546875
0.1003570556640625,0.06695556640625,0.2131805419921875
0.0851898193359375,0.080657958984375,0.175994873046875
0.105010986328125,0.079559326171875,0.18646240234375
0.1014862060546875,0.065032958984375,0.17449951171875
0.10736083984375,0.0811309814453125,0.1732940673828125
0.1091766357421875,0.0808258056640625,0.1637725830078125
0.10833740234375,0.0687408447265625,0.1608428955078125
0.1195526123046875,0.0779266357421875,0.191162109375
0.1121978759765625,0.069366455078125,0.173828125
0.120269775390625,0.086639404296875,0.1663818359375
0.1117706298828125,0.100128173828125,0.164520263671875
0.119140625,0.1073760986328125,0.1749725341796875
0.1072998046875,0.1057281494140625,0.1893768310546875
0.1073455810546875,0.1084747314453125,0.1810455322265625
0.10723876953125,0.1056976318359375,0.167938232421875
0.110687255859375,0.1030426025390625,0.1684112548828125
0.1216888427734375,0.097015380859375,0.17388916015625
0.109466552734375,0.1107177734375,0.167724609375
0.083984375,0.0941162109375,0.187347412109375
0.1092071533203125,0.0832672119140625,0.1907501220703125
0.106719970703125,0.1022186279296875,0.1709747314453125
0.10943603515625,0.0787506103515625,0.164886474609375
0.1040191650390625,0.1025238037109375,0.190185546875
0.1053924560546875,0.102783203125,0.1484832763671875
0.10064697265625,0.1030120849609375,0.17266845703125
0.1074371337890625,0.0841827392578125,0.1831207275390625
0.1075897216796875,0.1078033447265625,0.1624755859375
0.1016082763671875,0.1159210205078125,0.1815185546875
0.082855224609375,0.1056976318359375,0.1724395751953125
0.1031036376953125,0.0426025390625,0.191802978515625
0.0991668701171875,0.050079345703125,0.161895751953125
0.109283447265625,0.0501556396484375,0.1642913818359375
0.1039886474609375,0.0423431396484375,0.1725311279296875
0.10113525390625,0.05078125,0.193572998046875
0.1085662841796875,0.048828125,0.1607818603515625
0.1070098876953125,0.049072265625,0.198638916015625
0.104400634765625,0.027069091796875,0.1741180419921875
0.10931396484375,0.05169677734375,0.1943511962890625
0.104156494140625,0.04931640625,0.1700286865234375
0.1034698486328125,0.0488433837890625,0.187652587890625
0.104339599609375,0.0499114990234375,0.212188720703125
0.0921478271484375,0.0429229736328125,0.148223876953125
0.106201171875,0.052459716796875,0.16705322265625
0.10858154296875,0.054046630859375,0.1679840087890625
0.1098175048828125,0.0358123779296875,0.15155029296875
0.100738525390625,0.03582763671875,0.176788330078125
0.11065673828125,0.0313262939453125,0.169769287109375
0.10736083984375,0.030364990234375,0.1735687255859375
0.1026763916015625,0.032440185546875,0.172607421875
0.1026611328125,0.0318450927734375,0.1522216796875
0.1185455322265625,0.017822265625,0.1624603271484375
0.094573974609375,0.034759521484375,0.1722259521484375
0.1103363037109375,0.032318115234375,0.1643218994140625
0.1214752197265625,0.029327392578125,0.16351318359375
0.10394287109375,0.0325775146484375,0.164276123046875
0.1072845458984375,0.0326080322265625,0.186492919921875
0.1096954345703125,0.0318603515625,0.1937408447265625
0.0970611572265625,0.017852783203125,0.1911468505859375
0.111724853515625,0.0169830322265625,0.1737823486328125
0.0855560302734375,0.0177764892578125,0.161468505859375
0.1052398681640625,0.0266265869140625,0.164947509765625
0.1092529296875,0.01776123046875,0.174285888671875
0.119140625,0.0164031982421875,0.164031982421875
0.1061248779296875,0.0282135009765625,0.19683837890625
0.109466552734375,0.030487060546875,0.173187255859375
0.12060546875,0.0352783203125,0.162811279296875
0.1062469482421875,0.031951904296875,0.163604736328125
0.1067657470703125,0.0327911376953125,0.179901123046875
0.1005859375,0.0306396484375,0.1872100830078125
0.098114013671875,0.0311279296875,0.16558837890625
0.0858001708984375,0.0328521728515625,0.189971923828125
0.1037750244140625,0.03277587890625,0.1749725341796875
0.0903167724609375,0.0327606201171875,0.196868896484375
0.110870361328125,0.03314208984375,0.1577606201171875
0.120269775390625,0.0315399169921875,0.1527099609375
0.1097564697265625,0.0324554443359375,0.162872314453125
0.08319091796875,0.0176239013671875,0.179931640625
0.10247802734375,0.0361175537109375,0.1567535400390625
0.1007080078125,0.016876220703125,0.1747283935546875
0.082733154296875,0.0186614990234375,0.158294677734375
0.0847625732421875,0.03271484375,0.194549560546875
0.10321044921875,0.01666259765625,0.1738128662109375
0.1082763671875,0.0301971435546875,0.1654510498046875
0.1075897216796875,0.01776123046875,0.1766357421875
0.1036376953125,0.0176239013671875,0.164337158203125
0.10784912109375,0.0358428955078125,0.1510467529296875
0.1056976318359375,0.0339508056640625,0.1982269287109375
0.1029815673828125,0.0320892333984375,0.1961212158203125
0.0831451416015625,0.032196044921875,0.162139892578125
0.106109619140625,0.030120849609375,0.183380126953125
0.1021270751953125,0.0335693359375,0.1628875732421875
0.108551025390625,0.031982421875,0.162445068359375
0.1061859130859375,0.0324554443359375,0.171844482421875
0.1018829345703125,0.031097412109375,0.1681365966796875
0.0835418701171875,0.032989501953125,0.1848602294921875
0.107574462890625,0.031341552734375,0.1797332763671875
0.1063385009765625,0.0333099365234375,0.1791534423828125
0.109588623046875,0.029998779296875,0.171630859375
0.0846099853515625,0.0189208984375,0.152557373046875
0.0992584228515625,0.0320281982421875,0.1918792724609375
0.09454345703125,0.0186309814453125,0.1558074951171875
0.108245849609375,0.0264739990234375,0.1721954345703125
0.103790283203125,0.0181732177734375,0.174468994140625
0.10491943359375,0.01715087890625,0.2011871337890625
0.121337890625,0.0272064208984375,0.156982421875
0.1022186279296875,0.034149169921875,0.1461029052734375
0.10357666015625,0.02667236328125,0.168609619140625
0.109222412109375,0.03082275390625,0.147674560546875
0.1034698486328125,0.03521728515625,0.161407470703125
0.102935791015625,0.030059814453125,0.1629791259765625
0.1219940185546875,0.0179290771484375,0.148284912109375
0.1047515869140625,0.109039306640625,0.1627655029296875
0.1270294189453125,0.1115875244140625,0.1782989501953125
0.1044158935546875,0.0836944580078125,0.175537109375
0.09967041015625,0.1082611083984375,0.1535797119140625
0.08367919921875,0.1103515625,0.1652374267578125
0.1043853759765625,0.1112823486328125,0.170196533203125
0.100372314453125,0.083770751953125,0.1566925048828125
0.0831146240234375,0.109954833984375,0.1535186767578125
0.1081390380859375,0.1110076904296875,0.161041259765625
0.11016845703125,0.0968017578125,0.1833343505859375
0.10052490234375,0.1083526611328125,0.154296875
0.108673095703125,0.1061553955078125,0.1597900390625
0.104736328125,0.10784912109375,0.144561767578125
0.097198486328125,0.10552978515625,0.1612701416015625
0.0840606689453125,0.1084136962890625,0.1570587158203125
0.1092071533203125,0.1092071533203125,0.17633056640625
0.081634521484375,0.0810546875,0.1737823486328125
0.10888671875,0.105865478515625,0.1784820556640625
0.1071929931640625,0.119171142578125,0.1573638916015625
0.1031646728515625,0.107208251953125,0.165069580078125
0.1002044677734375,0.110260009765625,0.175262451171875
0.1202545166015625,0.1084136962890625,0.1651458740234375
0.10528564453125,0.109649658203125,0.1609954833984375
0.100341796875,0.110992431640625,0.1596832275390625
0.0839080810546875,0.0833282470703125,0.1684722900390625
0.0838623046875,0.10528564453125,0.1560211181640625
0.104888916015625,0.10845947265625,0.1753387451171875
0.1066436767578125,0.1203460693359375,0.1609649658203125
0.121490478515625,0.1084136962890625,0.16064453125
0.107330322265625,0.120819091796875,0.1567230224609375
0.1036224365234375,0.110015869140625,0.156280517578125
0.0938568115234375,0.1105499267578125,0.179718017578125
0.1081390380859375,0.108734130859375,0.19866943359375
0.10919189453125,0.1087646484375,0.153900146484375
0.109039306640625,0.111572265625,0.166015625
0.1044921875,0.09344482421875,0.168853759765625
0.1087493896484375,0.1124420166015625,0.1621856689453125
0.1058349609375,0.08367919921875,0.1495361328125
0.1085205078125,0.1041717529296875,0.158233642578125
0.1107635498046875,0.084228515625,0.154571533203125
0.102264404296875,0.103729248046875,0.16937255859375
0.1125946044921875,0.084075927734375,0.1601104736328125
0.0937957763671875,0.10546875,0.1627044677734375
0.1051483154296875,0.084014892578125,0.1472625732421875
0.1070556640625,0.10858154296875,0.1684417724609375
0.100830078125,0.1089019775390625,0.1766510009765625
0.1195526123046875,0.1096038818359375,0.159393310546875
0.1113433837890625,0.1092529296875,0.1638641357421875
0.1094207763671875,0.085235595703125,0.144287109375
0.1047515869140625,0.1026611328125,0.1679534912109375
0.1081695556640625,0.1058349609375,0.157684326171875
0.101470947265625,0.1102447509765625,0.1726531982421875
0.108978271484375,0.1222076416015625,0.1679229736328125
0.110870361328125,0.11077880859375,0.1697998046875
0.1077423095703125,0.084503173828125,0.15350341796875
0.104278564453125,0.103240966796875,0.1636199951171875
0.1037139892578125,0.1078033447265625,0.171112060546875
0.10015869140625,0.1102294921875,0.1476898193359375
0.11419677734375,0.1125335693359375,0.158660888671875
0.1106414794921875,0.084686279296875,0.1619873046875
0.093902587890625,0.1078948974609375,0.1674346923828125
0.10595703125,0.1115570068359375,0.159759521484375
0.108306884765625,0.08392333984375,0.157806396484375
0.108917236328125,0.08636474609375,0.1838836669921875
0.102081298828125,0.10498046875,0.1771087646484375
0.1058349609375,0.0959930419921875,0.1759796142578125
0.1057281494140625,0.1102142333984375,0.1622314453125
0.082733154296875,0.1010589599609375,0.15399169921875
0.1049957275390625,0.1105804443359375,0.1725311279296875
0.1010894775390625,0.1118621826171875,0.146148681640625
0.097808837890625,0.11151123046875,0.1574554443359375
0.0826416015625,0.0820159912109375,0.1136474609375
0.1022491455078125,0.1097564697265625,0.1070404052734375
0.1001739501953125,0.108245849609375,0.0867462158203125
0.1038055419921875,0.01971435546875,0.0886383056640625
0.1041259765625,0.0166778564453125,0.092254638671875
0.1044464111328125,0.028350830078125,0.09796142578125
0.1076812744140625,0.0183868408203125,0.1029510498046875
0.108245849609375,0.1060943603515625,0.08673095703125
0.1034088134765625,0.082305908203125,0.0857086181640625
0.085113525390625,0.1072235107421875,0.1032562255859375
0.1060943603515625,0.11199951171875,0.098358154296875
0.099334716796875,0.0437164306640625,0.0915069580078125
0.083404541015625,0.037506103515625,0.088653564453125
0.1027374267578125,0.0321807861328125,0.0916748046875
0.099609375,0.03485107421875,0.0984344482421875
0.1276702880859375,0.0175933837890625,0.09246826171875
0.105438232421875,0.034423828125,0.0869293212890625
0.117584228515625,0.0174102783203125,0.104705810546875
0.1069488525390625,0.0175323486328125,0.1078338623046875
0.1103668212890625,0.017333984375,0.09063720703125
0.1202545166015625,0.017578125,0.0898284912109375
0.105804443359375,0.0183258056640625,0.0942230224609375
0.1091461181640625,0.017578125,0.091552734375
0.1070556640625,0.032867431640625,0.103546142578125
0.1046905517578125,0.038604736328125,0.0897979736328125
0.1064605712890625,0.0319671630859375,0.101226806640625
0.08306884765625,0.03338623046875,0.091217041015625
0.1077423095703125,0.0341339111328125,0.090850830078125
0.110321044921875,0.0201263427734375,0.090850830078125
0.085174560546875,0.035491943359375,0.0902862548828125
0.1050567626953125,0.03314208984375,0.09521484375
0.1008148193359375,0.0347442626953125,0.0919036865234375
0.1007843017578125,0.03448486328125,0.1605987548828125
